Expiration Date,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Type,Index Spot
2025-11-21,0.0,0.0,3410.4,3442.9,0,0.4386,0.9942,0.0,0,2700.0,Call,6039.3101
2025-11-21,10.6,0.0,8.2,8.8,0,0.4344,-0.0098,0.0,281,2700.0,Put,6039.3101
2025-11-21,0.0,0.0,3315.0,3347.4,0,0.4275,0.993,0.0,0,2800.0,Call,6039.3101
2025-11-21,10.1,0.75,9.1,9.6,1,0.4228,-0.011,0.0,1,2800.0,Put,6039.3101
2025-11-21,0.0,0.0,3219.4,3251.8,0,0.4153,0.9916,0.0,0,2900.0,Call,6039.3101
2025-11-21,11.5,0.0,10.0,10.6,0,0.4116,-0.0123,0.0,11,2900.0,Put,6039.3101
2025-11-21,0.0,0.0,3124.0,3156.4,0,0.4041,0.9902,0.0,0,3000.0,Call,6039.3101
2025-11-21,13.8,0.0,11.0,11.6,0,0.4006,-0.0138,0.0,1070,3000.0,Put,6039.3101
2025-11-21,0.0,0.0,3028.6,3061.0,0,0.3928,0.9886,0.0,0,3100.0,Call,6039.3101
2025-11-21,16.37,0.0,12.1,12.7,0,0.3899,-0.0154,0.0,1,3100.0,Put,6039.3101
2025-11-21,0.0,0.0,2933.3,2965.7,0,0.3819,0.9869,0.0,0,3200.0,Call,6039.3101
2025-11-21,0.0,0.0,13.3,13.9,0,0.3795,-0.0171,0.0,0,3200.0,Put,6039.3101
2025-11-21,0.0,0.0,2838.1,2870.5,0,0.3712,0.985,0.0,0,3300.0,Call,6039.3101
2025-11-21,17.7,0.0,14.6,15.2,0,0.3693,-0.019,0.0,13,3300.0,Put,6039.3101
2025-11-21,0.0,0.0,2743.0,2775.8,0,0.3615,0.9829,0.0,0,3400.0,Call,6039.3101
2025-11-21,24.01,0.0,15.8,16.6,0,0.3589,-0.021,0.0,2,3400.0,Put,6039.3101
2025-11-21,0.0,0.0,2648.0,2680.5,0,0.3507,0.9807,0.0,0,3500.0,Call,6039.3101
2025-11-21,18.45,0.8,17.3,18.1,120,0.3491,-0.0233,0.0,731,3500.0,Put,6039.3101
2025-11-21,0.0,0.0,2600.5,2633.1,0,0.3457,0.9795,0.0,0,3550.0,Call,6039.3101
2025-11-21,0.0,0.0,18.1,18.9,0,0.3442,-0.0245,0.0,0,3550.0,Put,6039.3101
2025-11-21,2502.95,0.0,2552.5,2585.7,0,0.3398,0.9782,0.0,4,3600.0,Call,6039.3101
2025-11-21,26.22,0.0,18.9,19.7,0,0.3393,-0.0258,0.0,13,3600.0,Put,6039.3101
2025-11-21,2455.9,0.0,2505.1,2538.3,0,0.3349,0.9768,0.0,4,3650.0,Call,6039.3101
2025-11-21,29.21,0.0,19.8,20.6,0,0.3346,-0.0271,0.0,1,3650.0,Put,6039.3101
2025-11-21,0.0,0.0,2457.8,2491.0,0,0.3302,0.9754,0.0,0,3700.0,Call,6039.3101
2025-11-21,27.86,0.0,20.7,21.5,0,0.3299,-0.0285,0.0,23,3700.0,Put,6039.3101
2025-11-21,0.0,0.0,2410.5,2443.7,0,0.3254,0.9739,0.0,0,3750.0,Call,6039.3101
2025-11-21,29.4,0.0,21.7,22.5,0,0.3253,-0.03,0.0,13,3750.0,Put,6039.3101
2025-11-21,0.0,0.0,2363.3,2396.5,0,0.3208,0.9724,0.0,0,3800.0,Call,6039.3101
2025-11-21,24.8,0.0,22.7,23.5,0,0.3207,-0.0316,0.0,608,3800.0,Put,6039.3101
2025-11-21,0.0,0.0,2316.1,2349.4,0,0.3163,0.9707,0.0,0,3850.0,Call,6039.3101
2025-11-21,24.69,0.64,23.7,24.5,10,0.316,-0.0333,0.0,25,3850.0,Put,6039.3101
2025-11-21,0.0,0.0,2269.0,2302.3,0,0.3118,0.9689,0.0,0,3900.0,Call,6039.3101
2025-11-21,26.3,1.15,24.8,25.6,10,0.3115,-0.035,0.0,65,3900.0,Put,6039.3101
2025-11-21,0.0,0.0,2221.9,2255.5,0,0.3076,0.9671,0.0,0,3950.0,Call,6039.3101
2025-11-21,35.2,0.0,26.0,26.8,0,0.3071,-0.0369,0.0,1,3950.0,Put,6039.3101
2025-11-21,2107.93,0.0,2174.9,2208.5,0,0.3032,0.9651,0.0,4,4000.0,Call,6039.3101
2025-11-21,27.4,0.0,27.2,28.0,0,0.3027,-0.0388,0.0,1031,4000.0,Put,6039.3101
2025-11-21,0.0,0.0,2128.0,2161.6,0,0.2988,0.963,0.0,0,4050.0,Call,6039.3101
2025-11-21,32.8,0.0,28.5,29.3,0,0.2983,-0.0409,0.0,263,4050.0,Put,6039.3101
2025-11-21,0.0,0.0,2104.5,2138.2,0,0.2967,0.962,0.0001,0,4075.0,Call,6039.3101
2025-11-21,30.07,0.0,29.2,30.0,0,0.2962,-0.042,0.0001,92,4075.0,Put,6039.3101
2025-11-21,0.0,0.0,2081.1,2114.8,0,0.2946,0.9608,0.0001,0,4100.0,Call,6039.3101
2025-11-21,34.35,0.0,29.8,30.7,0,0.294,-0.0431,0.0001,522,4100.0,Put,6039.3101
2025-11-21,0.0,0.0,2057.7,2091.4,0,0.2924,0.9597,0.0001,0,4125.0,Call,6039.3101
2025-11-21,31.35,0.0,30.6,31.4,0,0.292,-0.0443,0.0001,105,4125.0,Put,6039.3101
2025-11-21,0.0,0.0,2034.3,2068.0,0,0.2902,0.9585,0.0001,0,4150.0,Call,6039.3101
2025-11-21,31.8,0.0,31.3,32.1,0,0.2898,-0.0455,0.0001,680,4150.0,Put,6039.3101
2025-11-21,0.0,0.0,2010.9,2044.6,0,0.288,0.9573,0.0001,0,4175.0,Call,6039.3101
2025-11-21,32.55,0.0,32.0,32.9,0,0.2877,-0.0467,0.0001,20,4175.0,Put,6039.3101
2025-11-21,0.0,0.0,1987.6,2021.3,0,0.286,0.956,0.0001,0,4200.0,Call,6039.3101
2025-11-21,34.6,0.0,32.8,33.7,0,0.2856,-0.0479,0.0001,3354,4200.0,Put,6039.3101
2025-11-21,0.0,0.0,1964.3,1998.1,0,0.2841,0.9547,0.0001,0,4225.0,Call,6039.3101
2025-11-21,43.8,0.0,33.6,34.5,0,0.2836,-0.0492,0.0001,50,4225.0,Put,6039.3101
2025-11-21,1910.55,0.0,1941.0,1974.9,0,0.2821,0.9534,0.0001,1,4250.0,Call,6039.3101
2025-11-21,36.31,1.46,34.4,35.3,180,0.2815,-0.0506,0.0001,206,4250.0,Put,6039.3101
2025-11-21,0.0,0.0,1917.7,1951.6,0,0.2799,0.952,0.0001,0,4275.0,Call,6039.3101
2025-11-21,35.5,0.0,35.3,36.1,0,0.2795,-0.052,0.0001,51,4275.0,Put,6039.3101
2025-11-21,0.0,0.0,1894.5,1928.2,0,0.2778,0.9506,0.0001,0,4300.0,Call,6039.3101
2025-11-21,44.09,0.0,36.1,37.0,0,0.2774,-0.0534,0.0001,27,4300.0,Put,6039.3101
2025-11-21,0.0,0.0,1871.3,1905.0,0,0.2758,0.9491,0.0001,0,4325.0,Call,6039.3101
2025-11-21,54.14,0.0,37.0,37.9,0,0.2754,-0.0548,0.0001,264,4325.0,Put,6039.3101
2025-11-21,0.0,0.0,1848.5,1881.8,0,0.2741,0.9476,0.0001,0,4350.0,Call,6039.3101
2025-11-21,0.0,0.0,37.9,38.8,0,0.2734,-0.0564,0.0001,5,4350.0,Put,6039.3101
2025-11-21,0.0,0.0,1825.4,1858.6,0,0.2721,0.946,0.0001,0,4375.0,Call,6039.3101
2025-11-21,39.65,0.0,38.9,39.8,0,0.2715,-0.0579,0.0001,1,4375.0,Put,6039.3101
2025-11-21,0.0,0.0,1802.2,1835.0,0,0.2697,0.9444,0.0001,0,4400.0,Call,6039.3101
2025-11-21,39.79,0.0,39.8,40.8,0,0.2695,-0.0595,0.0001,1472,4400.0,Put,6039.3101
2025-11-21,0.0,0.0,1779.1,1811.9,0,0.2677,0.9428,0.0001,0,4425.0,Call,6039.3101
2025-11-21,47.48,0.0,40.8,41.8,0,0.2675,-0.0612,0.0001,4,4425.0,Put,6039.3101
2025-11-21,0.0,0.0,1756.0,1788.8,0,0.2657,0.9411,0.0001,0,4450.0,Call,6039.3101
2025-11-21,46.84,0.0,41.9,42.8,0,0.2656,-0.0629,0.0001,14,4450.0,Put,6039.3101
2025-11-21,0.0,0.0,1733.0,1765.7,0,0.2638,0.9393,0.0001,0,4475.0,Call,6039.3101
2025-11-21,53.6,0.0,42.9,43.9,0,0.2636,-0.0647,0.0001,2,4475.0,Put,6039.3101
2025-11-21,1692.03,0.0,1710.0,1742.7,0,0.2619,0.9375,0.0001,5,4500.0,Call,6039.3101
2025-11-21,47.0,0.0,44.0,45.0,0,0.2617,-0.0665,0.0001,2450,4500.0,Put,6039.3101
2025-11-21,0.0,0.0,1687.0,1719.8,0,0.26,0.9356,0.0001,0,4525.0,Call,6039.3101
2025-11-21,61.99,0.0,45.2,46.1,0,0.2598,-0.0684,0.0001,23,4525.0,Put,6039.3101
2025-11-21,1523.61,0.0,1664.1,1696.8,0,0.2581,0.9336,0.0001,1,4550.0,Call,6039.3101
2025-11-21,47.73,0.83,46.3,47.3,10,0.2578,-0.0703,0.0001,1,4550.0,Put,6039.3101
2025-11-21,0.0,0.0,1641.2,1673.9,0,0.2562,0.9317,0.0001,0,4575.0,Call,6039.3101
2025-11-21,48.99,0.84,47.5,48.5,10,0.256,-0.0723,0.0001,64,4575.0,Put,6039.3101
2025-11-21,0.0,0.0,1618.3,1651.1,0,0.2543,0.9296,0.0001,0,4600.0,Call,6039.3101
2025-11-21,52.08,2.68,48.8,49.7,2,0.2541,-0.0744,0.0001,268,4600.0,Put,6039.3101
2025-11-21,0.0,0.0,1595.5,1628.2,0,0.2524,0.9275,0.0001,0,4625.0,Call,6039.3101
2025-11-21,77.06,0.0,50.1,51.0,0,0.2522,-0.0765,0.0001,19,4625.0,Put,6039.3101
2025-11-21,0.0,0.0,1572.7,1605.4,0,0.2506,0.9253,0.0001,0,4650.0,Call,6039.3101
2025-11-21,52.58,0.0,51.4,52.3,0,0.2504,-0.0787,0.0001,27,4650.0,Put,6039.3101
2025-11-21,0.0,0.0,1549.9,1582.7,0,0.2487,0.923,0.0001,0,4675.0,Call,6039.3101
2025-11-21,78.3,0.0,52.7,53.7,0,0.2485,-0.0809,0.0001,43,4675.0,Put,6039.3101
2025-11-21,0.0,0.0,1527.2,1560.0,0,0.2469,0.9207,0.0001,0,4700.0,Call,6039.3101
2025-11-21,53.83,0.0,54.2,55.1,0,0.2467,-0.0833,0.0001,628,4700.0,Put,6039.3101
2025-11-21,0.0,0.0,1504.6,1537.3,0,0.2451,0.9183,0.0001,0,4725.0,Call,6039.3101
2025-11-21,60.15,0.0,55.6,56.6,0,0.2449,-0.0857,0.0001,69,4725.0,Put,6039.3101
2025-11-21,0.0,0.0,1482.0,1514.7,0,0.2433,0.9158,0.0001,0,4750.0,Call,6039.3101
2025-11-21,58.1,0.0,57.1,58.1,0,0.2431,-0.0881,0.0001,446,4750.0,Put,6039.3101
2025-11-21,0.0,0.0,1459.4,1492.2,0,0.2415,0.9133,0.0001,0,4775.0,Call,6039.3101
2025-11-21,58.1,0.0,58.6,59.7,0,0.2413,-0.0907,0.0001,46,4775.0,Put,6039.3101
2025-11-21,1337.6,0.0,1436.9,1469.7,0,0.2397,0.9106,0.0001,60,4800.0,Call,6039.3101
2025-11-21,69.32,0.0,60.2,61.4,0,0.2396,-0.0933,0.0001,299,4800.0,Put,6039.3101
2025-11-21,0.0,0.0,1414.4,1447.2,0,0.2379,0.9079,0.0001,0,4825.0,Call,6039.3101
2025-11-21,62.36,0.0,61.7,63.0,0,0.2377,-0.096,0.0001,66,4825.0,Put,6039.3101
2025-11-21,1315.5,0.0,1392.0,1424.8,0,0.2362,0.9051,0.0001,20,4850.0,Call,6039.3101
2025-11-21,64.4,0.0,63.4,64.7,0,0.236,-0.0988,0.0001,83,4850.0,Put,6039.3101
2025-11-21,0.0,0.0,1369.7,1402.4,0,0.2344,0.9022,0.0001,0,4875.0,Call,6039.3101
2025-11-21,65.32,0.0,65.2,66.5,0,0.2343,-0.1017,0.0001,8,4875.0,Put,6039.3101
2025-11-21,1272.7,0.0,1347.4,1380.7,0,0.233,0.8993,0.0001,21,4900.0,Call,6039.3101
2025-11-21,71.2,3.3,67.0,68.3,3,0.2325,-0.1047,0.0001,101,4900.0,Put,6039.3101
2025-11-21,0.0,0.0,1325.1,1358.4,0,0.2312,0.8962,0.0001,0,4925.0,Call,6039.3101
2025-11-21,69.35,0.0,68.8,70.2,0,0.2308,-0.1077,0.0001,29,4925.0,Put,6039.3101
2025-11-21,1230.2,0.0,1303.0,1336.2,0,0.2295,0.8931,0.0001,20,4950.0,Call,6039.3101
2025-11-21,74.45,2.75,70.8,72.1,1,0.2291,-0.1109,0.0001,11,4950.0,Put,6039.3101
2025-11-21,0.0,0.0,1280.4,1314.1,0,0.2276,0.8899,0.0002,0,4975.0,Call,6039.3101
2025-11-21,85.8,0.0,72.7,74.0,0,0.2273,-0.1141,0.0002,1179,4975.0,Put,6039.3101
2025-11-21,1261.04,0.0,1258.3,1292.1,0,0.2259,0.8865,0.0002,49,5000.0,Call,6039.3101
2025-11-21,88.92,0.0,74.8,76.2,0,0.2257,-0.1174,0.0002,1025,5000.0,Put,6039.3101
2025-11-21,1239.24,0.0,1236.4,1270.1,0,0.2242,0.8831,0.0002,19,5025.0,Call,6039.3101
2025-11-21,91.16,0.0,76.9,78.3,0,0.224,-0.1209,0.0002,24,5025.0,Put,6039.3101
2025-11-21,1130.3,0.0,1224.7,1233.3,0,0.2204,0.8796,0.0002,20,5050.0,Call,6039.3101
2025-11-21,93.61,0.0,79.1,80.5,0,0.2224,-0.1244,0.0002,143,5050.0,Put,6039.3101
2025-11-21,1102.46,0.0,1200.6,1212.4,0,0.2182,0.8759,0.0002,1,5075.0,Call,6039.3101
2025-11-21,96.3,0.0,81.3,82.7,0,0.2206,-0.128,0.0002,172,5075.0,Put,6039.3101
2025-11-21,1088.2,0.0,1181.2,1189.6,0,0.2172,0.8722,0.0002,19,5100.0,Call,6039.3101
2025-11-21,91.08,6.43,83.6,85.0,4,0.219,-0.1318,0.0002,1282,5100.0,Put,6039.3101
2025-11-21,0.0,0.0,1157.2,1168.8,0,0.215,0.8683,0.0002,0,5125.0,Call,6039.3101
2025-11-21,105.2,0.0,86.0,87.4,0,0.2173,-0.1356,0.0002,154,5125.0,Put,6039.3101
2025-11-21,0.0,0.0,1137.9,1146.2,0,0.214,0.8644,0.0002,0,5150.0,Call,6039.3101
2025-11-21,90.92,1.42,88.4,89.9,14,0.2156,-0.1396,0.0002,83,5150.0,Put,6039.3101
2025-11-21,1171.72,0.0,1114.1,1125.6,0,0.2118,0.8603,0.0002,5,5175.0,Call,6039.3101
2025-11-21,93.54,1.49,91.0,92.5,10,0.214,-0.1437,0.0002,34,5175.0,Put,6039.3101
2025-11-21,981.66,0.0,1095.0,1103.2,0,0.2108,0.8561,0.0002,1,5200.0,Call,6039.3101
2025-11-21,108.7,0.0,93.6,95.1,0,0.2124,-0.1479,0.0002,931,5200.0,Put,6039.3101
2025-11-21,0.0,0.0,1071.4,1082.6,0,0.2087,0.8518,0.0002,0,5225.0,Call,6039.3101
2025-11-21,112.33,0.0,96.3,97.8,0,0.2108,-0.1522,0.0002,684,5225.0,Put,6039.3101
2025-11-21,986.2,0.0,1052.4,1060.4,0,0.2077,0.8474,0.0002,0,5250.0,Call,6039.3101
2025-11-21,104.4,0.0,99.1,100.6,0,0.2091,-0.1566,0.0002,847,5250.0,Put,6039.3101
2025-11-21,870.73,0.0,1029.0,1040.0,0,0.2056,0.8428,0.0002,1,5275.0,Call,6039.3101
2025-11-21,122.6,0.0,102.0,103.5,0,0.2076,-0.1612,0.0002,218,5275.0,Put,6039.3101
2025-11-21,855.13,0.0,1010.1,1018.0,0,0.2045,0.8381,0.0002,35,5300.0,Call,6039.3101
2025-11-21,104.19,0.0,104.9,106.5,0,0.2059,-0.1659,0.0002,185,5300.0,Put,6039.3101
2025-11-21,1064.78,0.0,986.9,997.8,0,0.2025,0.8333,0.0002,34,5325.0,Call,6039.3101
2025-11-21,106.57,0.0,108.0,109.6,0,0.2044,-0.1707,0.0002,116,5325.0,Put,6039.3101
2025-11-21,856.95,0.0,968.1,976.0,0,0.2014,0.8283,0.0002,1,5350.0,Call,6039.3101
2025-11-21,131.5,0.0,111.1,112.7,0,0.2027,-0.1756,0.0002,254,5350.0,Put,6039.3101
2025-11-21,823.38,0.0,945.2,955.9,0,0.1994,0.8232,0.0002,2,5375.0,Call,6039.3101
2025-11-21,113.4,0.0,114.4,116.0,0,0.2011,-0.1808,0.0002,141,5375.0,Put,6039.3101
2025-11-21,1005.37,0.0,929.5,933.9,0,0.1991,0.818,0.0002,7,5400.0,Call,6039.3101
2025-11-21,137.22,0.0,117.7,119.3,0,0.1995,-0.186,0.0002,870,5400.0,Put,6039.3101
2025-11-21,0.0,0.0,908.8,913.2,0,0.1975,0.8126,0.0002,0,5425.0,Call,6039.3101
2025-11-21,122.66,0.0,121.1,122.7,0,0.1979,-0.1914,0.0002,769,5425.0,Put,6039.3101
2025-11-21,0.0,0.0,888.4,892.6,0,0.196,0.807,0.0003,0,5450.0,Call,6039.3101
2025-11-21,131.64,5.89,124.6,126.3,3,0.1963,-0.1969,0.0003,180,5450.0,Put,6039.3101
2025-11-21,785.89,0.0,867.9,872.1,0,0.1944,0.8013,0.0003,1,5475.0,Call,6039.3101
2025-11-21,149.8,0.0,128.2,129.9,0,0.1947,-0.2026,0.0003,65,5475.0,Put,6039.3101
2025-11-21,770.62,0.0,847.3,851.7,0,0.1927,0.7955,0.0003,105,5500.0,Call,6039.3101
2025-11-21,138.99,0.0,132.0,133.7,0,0.1931,-0.2085,0.0003,979,5500.0,Put,6039.3101
2025-11-21,659.25,0.0,827.1,831.5,0,0.1911,0.7895,0.0003,36,5525.0,Call,6039.3101
2025-11-21,158.54,0.0,135.8,137.5,0,0.1915,-0.2145,0.0003,59,5525.0,Put,6039.3101
2025-11-21,734.68,0.0,807.1,811.3,0,0.1896,0.7833,0.0003,2,5550.0,Call,6039.3101
2025-11-21,150.8,0.0,139.7,141.5,0,0.1899,-0.2207,0.0003,195,5550.0,Put,6039.3101
2025-11-21,754.26,0.0,786.9,791.3,0,0.1879,0.7769,0.0003,2,5575.0,Call,6039.3101
2025-11-21,139.46,0.0,143.8,145.6,0,0.1883,-0.227,0.0003,170,5575.0,Put,6039.3101
2025-11-21,763.98,0.0,767.0,771.3,0,0.1863,0.7704,0.0003,14,5600.0,Call,6039.3101
2025-11-21,154.5,5.45,147.9,149.7,120,0.1866,-0.2336,0.0003,277,5600.0,Put,6039.3101
2025-11-21,743.82,0.0,747.1,751.5,0,0.1847,0.7637,0.0003,8,5625.0,Call,6039.3101
2025-11-21,176.76,0.0,152.2,154.0,0,0.185,-0.2403,0.0003,312,5625.0,Put,6039.3101
2025-11-21,575.49,0.0,727.4,731.7,0,0.183,0.7568,0.0003,30,5650.0,Call,6039.3101
2025-11-21,181.46,0.0,156.6,158.4,0,0.1834,-0.2472,0.0003,234,5650.0,Put,6039.3101
2025-11-21,713.73,0.0,707.9,712.2,0,0.1814,0.7497,0.0003,79,5675.0,Call,6039.3101
2025-11-21,187.32,0.0,161.1,163.0,0,0.1818,-0.2542,0.0003,109,5675.0,Put,6039.3101
2025-11-21,651.76,0.0,688.6,692.8,0,0.1799,0.7425,0.0003,137,5700.0,Call,6039.3101
2025-11-21,171.69,0.0,165.7,167.6,0,0.1801,-0.2615,0.0003,965,5700.0,Put,6039.3101
2025-11-21,542.99,0.0,669.3,673.5,0,0.1782,0.735,0.0003,23,5725.0,Call,6039.3101
2025-11-21,176.99,5.44,170.5,172.4,2,0.1785,-0.269,0.0003,469,5725.0,Put,6039.3101
2025-11-21,639.83,0.0,650.1,654.2,0,0.1766,0.7273,0.0004,1367,5750.0,Call,6039.3101
2025-11-21,197.62,0.0,175.4,177.4,0,0.1768,-0.2766,0.0004,674,5750.0,Put,6039.3101
2025-11-21,620.8,-23.85,631.1,635.2,3,0.1749,0.7195,0.0004,132,5775.0,Call,6039.3101
2025-11-21,186.7,5.25,180.4,182.4,3,0.1751,-0.2845,0.0004,1831,5775.0,Put,6039.3101
2025-11-21,605.49,0.0,612.2,616.0,0,0.1732,0.7114,0.0004,5344,5800.0,Call,6039.3101
2025-11-21,192.7,6.1,185.6,187.6,2,0.1735,-0.2926,0.0004,1334,5800.0,Put,6039.3101
2025-11-21,579.76,0.0,593.4,597.5,0,0.1716,0.7031,0.0004,39,5825.0,Call,6039.3101
2025-11-21,188.61,0.0,191.0,192.9,0,0.1718,-0.3009,0.0004,1446,5825.0,Put,6039.3101
2025-11-21,565.49,0.0,574.8,578.6,0,0.1698,0.6946,0.0004,930,5850.0,Call,6039.3101
2025-11-21,221.3,0.0,196.4,198.4,0,0.1701,-0.3094,0.0004,194,5850.0,Put,6039.3101
2025-11-21,582.17,0.0,556.3,560.4,0,0.1682,0.6858,0.0004,580,5875.0,Call,6039.3101
2025-11-21,237.2,0.0,202.1,204.1,0,0.1685,-0.3181,0.0004,192,5875.0,Put,6039.3101
2025-11-21,536.24,0.0,538.0,541.8,0,0.1665,0.6769,0.0004,2663,5900.0,Call,6039.3101
2025-11-21,218.0,9.35,207.8,209.9,35,0.1668,-0.3271,0.0004,1123,5900.0,Put,6039.3101
2025-11-21,517.19,0.0,519.8,523.9,0,0.1648,0.6677,0.0004,1000,5925.0,Call,6039.3101
2025-11-21,244.65,0.0,213.8,215.8,0,0.165,-0.3363,0.0004,213,5925.0,Put,6039.3101
2025-11-21,513.86,0.0,501.9,505.7,0,0.1631,0.6582,0.0004,1623,5950.0,Call,6039.3101
2025-11-21,251.87,0.0,219.9,222.0,0,0.1633,-0.3457,0.0004,340,5950.0,Put,6039.3101
2025-11-21,453.84,0.0,484.1,488.1,0,0.1614,0.6486,0.0004,2456,5975.0,Call,6039.3101
2025-11-21,237.36,10.51,226.2,228.3,6,0.1616,-0.3554,0.0004,561,5975.0,Put,6039.3101
2025-11-21,460.72,0.0,466.5,470.5,0,0.1597,0.6387,0.0004,7274,6000.0,Call,6039.3101
2025-11-21,241.62,8.37,232.7,234.9,60,0.1599,-0.3653,0.0004,6216,6000.0,Put,6039.3101
2025-11-21,442.58,0.0,449.1,453.1,0,0.158,0.6285,0.0004,716,6025.0,Call,6039.3101
2025-11-21,273.47,0.0,239.4,241.5,0,0.1582,-0.3755,0.0004,275,6025.0,Put,6039.3101
2025-11-21,426.35,0.0,431.9,435.8,0,0.1562,0.618,0.0004,1302,6050.0,Call,6039.3101
2025-11-21,278.99,0.0,246.3,248.5,0,0.1565,-0.3859,0.0004,315,6050.0,Put,6039.3101
2025-11-21,388.52,0.0,415.0,418.9,0,0.1546,0.6074,0.0005,907,6075.0,Call,6039.3101
2025-11-21,272.7,18.9,253.5,255.7,15,0.1548,-0.3966,0.0005,141,6075.0,Put,6039.3101
2025-11-21,368.16,0.0,398.4,402.2,0,0.1529,0.5964,0.0005,2144,6100.0,Call,6039.3101
2025-11-21,269.32,8.22,260.9,263.1,1,0.1531,-0.4076,0.0005,1287,6100.0,Put,6039.3101
2025-11-21,433.28,0.0,381.8,385.7,0,0.1511,0.5852,0.0005,296,6125.0,Call,6039.3101
2025-11-21,270.37,0.0,268.5,270.7,0,0.1514,-0.4188,0.0005,139,6125.0,Put,6039.3101
2025-11-21,376.0,0.0,365.8,369.5,0,0.1495,0.5737,0.0005,1621,6150.0,Call,6039.3101
2025-11-21,285.22,8.82,276.4,278.8,1,0.1497,-0.4302,0.0005,1283,6150.0,Put,6039.3101
2025-11-21,326.74,0.0,350.2,353.0,0,0.1478,0.562,0.0005,283,6175.0,Call,6039.3101
2025-11-21,304.75,0.0,284.6,286.9,0,0.148,-0.442,0.0005,108,6175.0,Put,6039.3101
2025-11-21,346.3,0.0,334.5,337.4,0,0.1461,0.55,0.0005,2161,6200.0,Call,6039.3101
2025-11-21,330.8,0.0,293.0,295.4,0,0.1464,-0.454,0.0005,1005,6200.0,Put,6039.3101
2025-11-21,287.37,0.0,319.2,322.1,0,0.1445,0.5377,0.0005,304,6225.0,Call,6039.3101
2025-11-21,330.89,0.0,302.2,304.2,0,0.1448,-0.4663,0.0005,13,6225.0,Put,6039.3101
2025-11-21,299.26,0.0,304.3,307.0,0,0.1428,0.5251,0.0005,883,6250.0,Call,6039.3101
2025-11-21,333.75,23.3,311.3,313.4,15,0.1432,-0.4788,0.0005,51,6250.0,Put,6039.3101
2025-11-21,289.73,0.0,289.8,292.3,0,0.1413,0.5123,0.0005,112,6275.0,Call,6039.3101
2025-11-21,299.28,0.0,320.0,322.7,0,0.1414,-0.4916,0.0005,261,6275.0,Put,6039.3101
2025-11-21,274.76,0.0,275.8,278.0,0,0.1398,0.4993,0.0005,1595,6300.0,Call,6039.3101
2025-11-21,308.17,0.0,330.4,332.5,0,0.14,-0.5047,0.0005,147,6300.0,Put,6039.3101
2025-11-21,254.71,-17.59,261.6,263.9,2,0.1381,0.486,0.0005,726,6325.0,Call,6039.3101
2025-11-21,369.32,0.0,339.9,342.8,0,0.1383,-0.518,0.0005,8,6325.0,Put,6039.3101
2025-11-21,248.29,0.0,248.2,250.4,0,0.1367,0.4725,0.0005,663,6350.0,Call,6039.3101
2025-11-21,327.19,0.0,350.4,353.3,0,0.1368,-0.5314,0.0005,61,6350.0,Put,6039.3101
2025-11-21,234.37,0.0,235.0,237.1,0,0.1352,0.4588,0.0005,212,6375.0,Call,6039.3101
2025-11-21,396.88,0.0,361.3,364.2,0,0.1353,-0.5452,0.0005,89,6375.0,Put,6039.3101
2025-11-21,226.29,0.0,222.2,224.3,0,0.1337,0.4449,0.0006,1200,6400.0,Call,6039.3101
2025-11-21,408.76,0.0,372.6,375.5,0,0.1338,-0.559,0.0006,1041,6400.0,Put,6039.3101
2025-11-21,207.21,0.0,209.8,211.9,0,0.1323,0.4309,0.0006,143,6425.0,Call,6039.3101
2025-11-21,372.11,0.0,383.7,387.6,0,0.1324,-0.5731,0.0006,7,6425.0,Put,6039.3101
2025-11-21,174.48,0.0,197.8,199.9,0,0.1309,0.4168,0.0006,413,6450.0,Call,6039.3101
2025-11-21,373.56,0.0,395.8,399.7,0,0.131,-0.5872,0.0006,175,6450.0,Put,6039.3101
2025-11-21,182.96,0.0,186.3,188.4,0,0.1296,0.4025,0.0006,82,6475.0,Call,6039.3101
2025-11-21,401.31,0.0,408.3,412.3,0,0.1296,-0.6014,0.0006,21,6475.0,Put,6039.3101
2025-11-21,173.14,0.0,175.2,177.4,0,0.1284,0.3883,0.0006,4735,6500.0,Call,6039.3101
2025-11-21,440.76,20.66,421.3,425.3,6,0.1283,-0.6157,0.0006,94,6500.0,Put,6039.3101
2025-11-21,143.51,0.0,164.3,166.7,0,0.127,0.374,0.0006,54,6525.0,Call,6039.3101
2025-11-21,406.31,0.0,434.8,438.8,0,0.1271,-0.6299,0.0006,52,6525.0,Put,6039.3101
2025-11-21,146.62,0.0,154.4,156.5,0,0.1259,0.3598,0.0006,690,6550.0,Call,6039.3101
2025-11-21,476.12,0.0,448.7,452.7,0,0.1259,-0.6441,0.0006,9,6550.0,Put,6039.3101
2025-11-21,140.12,-12.73,144.4,146.8,2,0.1247,0.3457,0.0006,47,6575.0,Call,6039.3101
2025-11-21,430.61,0.0,463.0,467.1,0,0.1248,-0.6582,0.0006,3,6575.0,Put,6039.3101
2025-11-21,136.03,0.0,135.4,137.5,0,0.1237,0.3317,0.0005,3361,6600.0,Call,6039.3101
2025-11-21,469.51,0.0,477.9,481.9,0,0.1237,-0.6722,0.0005,25,6600.0,Put,6039.3101
2025-11-21,124.57,0.0,126.6,128.6,0,0.1227,0.3179,0.0005,180,6625.0,Call,6039.3101
